J,0.0,-0.0,1.5161607265472412,1.0,1.000001907348633,2.0,0,1.570796251296997,-0.0,0.0,
S,0.43320703506469727,-11.293323516845703,0.0,10.0,31.0,0.5,0,0.0,0.0,0.0,
S,5.634180068969727,-31.804332733154297,0.0,21.0,10.0,0.5,0,0.0,0.0,0.0,
S,21.011459350585938,-37.21992874145508,0.0,10.0,20.0,0.5,0,0.0,-0.0,0.0,
S,33.01521682739258,-42.231624603271484,0.0,14.0,10.0,0.5,0,0.0,0.0,0.0,
O,28.484954833984375,-52.97952651977539,-0.009104251861572266,5.0,11.600000381469727,0.5,0,0.0,0.0,0.0,
M,28.270606994628906,-52.90864181518555,-3.284543752670288,24.0,11.5,0.5,0,0.0,0.0,0.0,
S,28.21508026123047,-62.78974151611328,0.0,24.0,8.0,0.5,0,0.0,0.0,0.0,
S,-8.032266616821289,-23.043277740478516,0.0,7.0,6.0,0.5,0,0.0,0.0,0.0,
S,12.662679672241211,-70.77588653564453,0.0,27.5,8.0,0.5,0,0.0,0.0,0.0,
S,6.662446975708008,-84.20020294189453,0.0,15.0,19.0,0.5,0,0.0,0.0,0.0,
P,6.387460231781006,-10.479076385498047,2.1577401161193848,2.0,30.25,4.699999809265137,0,0.0,0.0,0.0,
P,16.90410804748535,-26.386913299560547,2.1577401161193848,23.0,2.0,4.699999809265137,0,0.0,0.0,0.0,
P,26.96628189086914,-32.20681381225586,2.1577401161193848,2.0,9.699999809265137,4.699999809265137,0,0.0,0.0,0.0,
P,31.447433471679688,-42.02643966674805,2.1577401161193848,11.0,2.0,4.699999809265137,0,0.0,0.0,0.0,
P,40.990936279296875,-52.07876968383789,0.47999998927116394,2.0,34.0,8.0,0,0.0,0.0,0.0,
P,33.994171142578125,-67.76689910888672,2.1577401161193848,12.199999809265137,2.0,4.699999809265137,0,0.0,0.0,0.0,
P,27.16147232055664,-70.7340087890625,2.1577401161193848,1.5,8.0,4.699999809265137,0,0.0,0.0,0.0,
P,16.494876861572266,-75.00598907470703,2.1577401161193848,22.0,0.5,4.699999809265137,0,0.0,0.0,0.0,
P,15.129361152648926,-83.27098846435547,2.21388840675354,2.0,16.0,4.699999809265137,0,0.0,0.0,0.0,
P,11.548513412475586,-91.74153900146484,2.1577401161193848,7.0,4.0,4.699999809265137,0,0.0,0.0,0.0,
P,-1.8358612060546875,-86.35630798339844,1.976516604423523,2.0,6.90000057220459,4.699999809265137,0,0.0,0.0,0.0,
