J,0.0,-0.0,1.2070300579071045,2.0,2.000001907348633,0.5,0,1.570796251296997,-0.0,0.0,
S,0.0,-1.0524824857711792,0.0,4.0,8.0,0.5,0,0.0,0.0,0.0,
S,0.0,-8.524751663208008,0.0,14.0,7.0,0.5,0,0.0,0.0,0.0,
M,0.002535999985411763,-13.274751663208008,-2.5,14.0,3.0,0.5,0,0.0,0.0,0.0,
S,0.0,-18.024751663208008,0.0,14.0,7.0,0.5,0,0.0,0.0,0.0,
M,0.0025358349084854126,-22.81049919128418,-2.5,14.0,3.0,0.5,0,0.0,0.0,0.0,
S,0.0,-27.524751663208008,0.0,14.0,7.0,0.5,0,0.0,0.0,0.0,
P,4.475289821624756,-0.6722015142440796,4.613495826721191,5.0,9.0,10.0,0,0.0,0.0,0.0,
P,-4.655819892883301,-0.5499478578567505,4.389622688293457,5.400000095367432,9.0,10.0,0,0.0,0.0,0.0,
P,8.008678436279297,-34.96499252319336,2.665203094482422,2.0,60.0,14.000000953674316,0,0.0,0.0,0.0,
P,-7.863788604736328,-17.953245162963867,2.3167765140533447,2.0,26.0,14.000000953674316,0,0.0,0.0,0.0,
P,0.002535999985411763,-11.780726432800293,-1.2352312803268433,14.0,0.5,2.0,0,0.0,0.0,0.0,
P,0.002535999985411763,-14.757566452026367,-1.2352312803268433,14.0,0.5,2.0,0,0.0,0.0,0.0,
P,0.002535999985411763,-21.279918670654297,-1.2352312803268433,14.0,0.5,2.0,0,0.0,0.0,0.0,
P,0.002535999985411763,-24.27667808532715,-1.2352312803268433,14.0,0.5,2.0,0,0.0,0.0,0.0,
P,-1.5887900590896606,-27.54772186279297,1.6296226978302002,4.0,7.099999904632568,10.0,0,0.0,0.0,0.0,
P,-7.090421199798584,-38.562503814697266,2.9884727001190186,15.0,15.0,14.000000953674316,0,0.0,0.0,0.0,
S,3.629899263381958,-38.54906463623047,0.0,6.699999809265137,15.0,0.5,0,0.0,0.0,0.0,
S,-3.0012333393096924,-52.87913513183594,0.0,20.0,15.0,0.5,0,0.0,0.0,0.0,
P,-3.97335147857666,-65.02474975585938,5.0,22.0,2.0,10.0,0,0.0,0.0,0.0,
P,-13.915271759033203,-53.066287994384766,5.0,2.0,14.0,10.0,0,0.0,0.0,0.0,
P,-13.905609130859375,-62.07841873168945,4.50467586517334,2.0,4.0,10.0,0,0.0,0.0,0.0,
S,-18.94913101196289,-62.22798538208008,9.753029823303223,12.0,4.0,0.5,0,0.0,0.0,0.0,
S,-26.882863998413086,-65.07762145996094,9.753029823303223,4.0,10.0,0.5,0,0.0,0.0,0.0,
P,-9.160487174987793,-62.165836334228516,10.698836326599121,0.5,4.0,8.0,0,0.0,0.0,0.0,
P,-10.894899368286133,-60.09220504760742,10.698836326599121,4.0,0.5,8.0,0,0.0,0.0,0.0,
P,-21.409259796142578,-60.0529670715332,12.350000381469727,17.0,0.5,4.699999809265137,0,0.0,0.0,0.0,
P,-16.972822189331055,-67.19438934326172,12.350000381469727,16.0,6.0,4.699999809265137,0,0.0,0.0,0.0,
S,-27.009788513183594,-72.5717544555664,9.753029823303223,14.0,5.0,0.5,0,0.0,0.0,0.0,
S,-22.526687622070312,-80.032958984375,9.753029823303223,5.0,10.0,0.5,0,0.0,0.0,0.0,
S,-31.494909286499023,-80.07183074951172,9.753029823303223,5.0,10.0,0.5,0,0.0,0.0,0.0,
S,-27.009788513183594,-88.04630279541016,9.753029823303223,14.0,6.0,0.5,0,0.0,0.0,0.0,
P,-29.611635208129883,-75.98381042480469,12.335356712341309,2.0,2.0,5.999999523162842,0,0.0,-0.0,0.0,
S,-40.99077606201172,-83.72573852539062,9.753029823303223,14.0,3.0,0.5,0,0.0,0.0,0.0,
S,-49.44415283203125,-85.70954895019531,9.753029823303223,3.0,7.0,0.5,0,0.0,0.0,0.0,
S,-41.81957244873047,-90.213623046875,9.753029823303223,3.0,10.0,0.5,0,0.0,0.0,0.0,
S,-41.06772232055664,-96.72560119628906,9.753029823303223,14.0,3.0,0.5,0,0.0,0.0,0.0,
S,-35.66652297973633,-104.2199935913086,9.753029823303223,3.0,12.0,0.5,0,0.0,0.0,0.0,
S,-32.672794342041016,-106.7057113647461,9.726252555847168,3.0,7.0,0.5,0,0.0,0.0,0.0,
S,-49.5589599609375,-99.40852355957031,9.753029823303223,3.0,12.0,0.5,0,0.0,0.0,0.0,
S,-51.579952239990234,-106.85809326171875,9.753029823303223,7.0,3.0,0.5,0,0.0,0.0,0.0,
P,-34.15224075317383,-101.74395751953125,12.350000381469727,0.5,13.0,4.699999809265137,0,0.0,0.0,0.0,
P,-37.205997467041016,-90.22883605957031,12.350000381469727,6.399999618530273,10.100000381469727,4.699999809265137,0,0.0,0.0,0.0,
P,-45.659542083740234,-90.2159194946289,12.350000381469727,5.0,10.100000381469727,4.699999809265137,0,0.0,0.0,0.0,
P,-31.285934448242188,-65.12936401367188,12.335334777832031,5.5,10.0,4.699999809265137,0,0.0,0.0,0.0,
P,-42.45486831665039,-76.11505126953125,12.350000381469727,17.0,12.5,4.699999809265137,0,0.0,0.0,0.0,
P,-51.884056091308594,-93.60940551757812,12.350000381469727,2.0,23.5,4.699999809265137,0,0.0,0.0,0.0,
P,-42.490386962890625,-104.22042846679688,12.350000381469727,11.299999237060547,12.0,4.699999809265137,0,0.0,0.0,0.0,
P,-16.541309356689453,-76.21867370605469,12.350000381469727,7.0,12.5,4.699999809265137,0,0.0,0.0,0.0,
P,-55.315372467041016,-106.8684310913086,12.350000381469727,0.5,3.0,4.699999809265137,0,0.0,0.0,0.0,
P,-54.23003005981445,-105.13894653320312,12.350000381469727,2.700000047683716,0.5,4.699999809265137,0,0.0,0.0,0.0,
P,-51.828948974609375,-108.55799865722656,12.350000381469727,7.5,0.5,4.699999809265137,0,0.0,0.0,0.0,
P,-33.972442626953125,-112.12764739990234,12.350000381469727,6.0,4.0,4.699999809265137,0,0.0,0.0,0.0,
P,-30.958921432495117,-106.64921569824219,12.350000381469727,0.5,7.0,4.699999809265137,0,0.0,0.0,0.0,
P,-32.35023880004883,-102.97664642333984,12.350000381469727,3.0,0.5,4.699999809265137,0,0.0,0.0,0.0,
P,-49.51295471191406,-91.31732177734375,12.350000381469727,2.700000047683716,4.300000190734863,4.699999809265137,0,0.0,0.0,0.0,
S,-16.54692268371582,-83.93749237060547,9.753029823303223,7.0,3.0,0.5,0,0.0,0.0,0.0,
P,-16.535566329956055,-87.9106216430664,12.350000381469727,7.199999809265137,5.0,4.699999809265137,0,0.0,0.0,0.0,
S,-7.045105934143066,-84.39969635009766,9.753029823303223,12.0,12.0,0.5,0,0.0,0.0,0.0,
P,-0.8024371862411499,-84.44530487060547,12.350000381469727,0.5,12.0,4.699999809265137,0,0.0,0.0,0.0,
P,-7.008706092834473,-78.18670654296875,12.350000381469727,12.0,0.5,4.699999809265137,0,0.0,0.0,0.0,
P,-7.008709907531738,-90.61614227294922,12.350000381469727,12.0,0.5,4.699999809265137,0,0.0,0.0,0.0,
P,-22.434499740600586,-89.98527526855469,12.350000381469727,4.699999809265137,2.0,4.699999809265137,0,0.0,0.0,0.0,
P,-30.91320037841797,-89.9750747680664,12.350000381469727,6.199999809265137,2.0,4.699999809265137,0,0.0,0.0,0.0,
P,0.0,3.9629387855529785,4.1020827293396,5.0,2.0,10.0,0,0.0,0.0,0.0,
S,-1.2316676378250122,-62.255558013916016,0.0,16.399999618530273,3.799999952316284,0.5,0,0.0,0.0,0.0,
S,-11.891361236572266,-62.8264045715332,-1.3821089267730713,5.0,5.0,2.0,0,0.0,0.0,0.0,
P,-29.611635208129883,-77.93022918701172,12.335356712341309,2.0,2.0,5.999999523162842,0,0.0,-0.0,0.0,
P,-27.90940284729004,-75.18134307861328,12.335356712341309,2.0,2.0,5.999999523162842,0,0.0,-0.0,0.0,
P,-24.526140213012695,-76.67208862304688,12.335356712341309,2.0,2.0,5.999999523162842,0,0.0,-0.0,0.0,
P,-24.526140213012695,-80.63395690917969,12.335356712341309,2.0,2.0,5.999999523162842,0,0.0,-0.0,0.0,
P,-24.526140213012695,-82.61061096191406,12.335356712341309,2.0,2.0,5.999999523162842,0,0.0,-0.0,0.0,
P,-26.27585792541504,-85.24684143066406,12.335356712341309,2.0,2.0,5.999999523162842,0,0.0,-0.0,0.0,
P,-24.526140213012695,-84.55614471435547,12.335356712341309,2.0,2.0,5.999999523162842,0,0.0,-0.0,0.0,
P,-24.526140213012695,-78.64530944824219,12.335356712341309,2.0,2.0,5.999999523162842,0,0.0,-0.0,0.0,
P,-29.611635208129883,-83.97501373291016,12.335356712341309,2.0,2.0,5.999999523162842,0,0.0,-0.0,0.0,
P,-29.611635208129883,-81.98062133789062,12.335356712341309,2.0,2.0,5.999999523162842,0,0.0,-0.0,0.0,
P,-29.611635208129883,-79.9488525390625,12.335356712341309,2.0,2.0,5.999999523162842,0,0.0,-0.0,0.0,
P,-28.201936721801758,-85.24684143066406,12.335356712341309,2.0,2.0,5.999999523162842,0,0.0,-0.0,0.0,
P,-25.937238693237305,-75.18134307861328,12.335356712341309,2.0,2.0,5.999999523162842,0,0.0,-0.0,0.0,
B,-4.826650142669678,-18.40245246887207,1.5667699575424194,2.5,2.5,2.5,0,0.0,0.0,0.0,
B,4.96750020980835,-18.40245246887207,1.5667699575424194,2.5,2.5,2.5,0,0.0,0.0,0.0,
B,3.936379909515381,-9.38115119934082,1.5667699575424194,2.5,2.5,2.5,0,0.0,0.0,0.0,
D,-17.880958557128906,-83.91605377197266,12.363320350646973,0.20000000298023224,3.0,4.699999809265137,0,0.0,0.0,3.1415927410125732,
Y,-26.280982971191406,-90.86841583251953,12.273825645446777,2.0,2.0,4.5,0,0.0,0.0,0.0,
