J,0.0,-0.0,0.0,2.0,2.000001907348633,0.5,0,1.570796251296997,-0.0,4.71238899230957,
S,7.663588047027588,-0.2944127321243286,-1.5516003370285034,18.704120635986328,4.156471252441406,1.0391178131103516,0,0.0,0.0,0.0,
S,32.39530563354492,-0.2944127321243286,-1.5516003370285034,16.625885009765625,4.156471252441406,1.0391178131103516,0,0.0,0.0,0.0,
P,20.164443969726562,-2.900290012359619,2.24912166595459,12.469414710998535,1.0391178131103516,7.273824214935303,0,0.0,0.0,0.0,
P,20.272411346435547,2.3192501068115234,2.4472198486328125,12.469414710998535,1.0391178131103516,7.273824214935303,0,0.0,0.0,0.0,
S,21.48468017578125,-8.618485450744629,-1.5516003370285034,36.36912536621094,12.469414710998535,1.0391178131103516,0,0.0,0.0,0.0,
S,21.466346740722656,8.018216133117676,-1.5515999794006348,36.36912536621094,12.469414710998535,1.0391178131103516,0,0.0,0.0,0.0,
P,4.0764336585998535,2.314000129699707,2.5591869354248047,11.430295944213867,1.0391178131103516,7.273824214935303,0,0.0,0.0,0.0,
P,4.034788608551025,-2.9015979766845703,2.5591869354248047,11.430295944213867,1.0391178131103516,7.273824214935303,0,0.0,0.0,0.0,
P,-2.1056838035583496,-0.2944127321243286,2.5942001342773438,1.0391178131103516,5.1955885887146,7.273824214935303,0,0.0,0.0,0.0,
P,3.5010628700256348,-9.013912200927734,2.509280204772949,1.0391178131103516,11.430295944213867,7.273824214935303,0,0.0,0.0,0.0,
P,3.5010628700256348,8.618979454040527,2.509280204772949,1.0391178131103516,11.430295944213867,7.273824214935303,0,0.0,0.0,0.0,
P,21.849958419799805,-14.455543518066406,2.4313011169433594,35.84956359863281,1.0391178131103516,7.273824214935303,0,0.0,0.0,0.0,
P,19.103988647460938,13.947925567626953,4.240212440490723,36.36912536621094,1.0391178131103516,11.0,0,0.0,0.0,0.0,
P,35.0196418762207,2.314000129699707,2.5591869354248047,11.118560791015625,1.0391178131103516,7.273824214935303,0,0.0,0.0,0.0,
P,34.981170654296875,-2.891050338745117,2.5591869354248047,11.430295944213867,1.0391178131103516,7.273824214935303,0,0.0,0.0,0.0,
P,34.77716064453125,-9.172149658203125,2.509280204772949,1.0391178131103516,11.430295944213867,7.273824214935303,0,0.0,0.0,0.0,
P,35.20055389404297,8.101661682128906,2.509280204772949,1.0391178131103516,10.702913284301758,7.273824214935303,0,0.0,0.0,0.0,
P,20.625328063964844,8.17525577545166,2.509280204772949,1.0391178131103516,10.59900188446045,7.273824214935303,0,0.0,0.0,0.0,
P,20.625328063964844,-5.040060043334961,2.509280204772949,1.0391178131103516,3.2212650775909424,7.273824214935303,0,0.0,0.0,0.0,
P,20.625328063964844,-12.370200157165527,2.509280204772949,1.0391178131103516,3.117353677749634,7.273824214935303,0,0.0,0.0,0.0,
P,28.004579544067383,2.347958564758301,5.273952484130859,3.117353677749634,1.0391178131103516,3.117353677749634,0,0.0,0.0,0.0,
S,35.66752624511719,-0.3014470040798187,16.842899322509766,10.0,15.0,1.0391178131103516,0,0.0,0.0,0.0,
P,20.642932891845703,-8.736209869384766,4.6065144538879395,1.0391178131103516,4.156471252441406,3.117353677749634,0,0.0,0.0,0.0,
